ID,Username,Text,Created At,Retweets,Likes,Replies
1959244383435231722,@MS_Azdy,@sultandburger @HungerStation ردوا المبلغ هذا هو المطلوب,Sat Aug 23 13:20:36 +0000 2025,0,0,1
1959244150710108607,@ggk559,@HungerStation لا اتواصل معكم ولا تتواصلون معي الظاهر انتم خلاص انهبلتوا  الله يعز نينجا بس,Sat Aug 23 13:19:41 +0000 2025,0,0,0
1959243899945300256,@sultandburger,@MS_Azdy @HungerStation نعتذر منك عزيزي على التجربة يرجى التواصل على الخاص لمزيد من التفاصيل ومالك الا اللي يرضيك🙏🏽❤️,Sat Aug 23 13:18:41 +0000 2025,0,0,1
1959243557123793239,@MS_Azdy,@HungerStation سويت اشتراك معاكم سنة وخلينا نشوف ابداعكم لا تسون زي @sultandburger يبغاني أستلم الطلب بعد ساعة وبكل وقاحة,Sat Aug 23 13:17:19 +0000 2025,0,0,1
1959243339535946055,@R_62ii,@Jdrrno هنقرستيشن التوصيل عندهم مجانا افضل تطبيق صراحه,Sat Aug 23 13:16:27 +0000 2025,0,0,0
1959201140924686477,@thwildestriver,"اذا تبي تنلطع ساعتين ونص ويجيك الطلب غلط اطلب من كيتا لكن خدمة عملاء رهيبه وتجاوب سريع
جاهز اغلى شي بس خدمة عملاء ممتازة تعوضك بزيادة على قيمة طلبك
هنقرستيشن الوحيد الي يوصل من مطاعم بعيده
تويو خدمتهم ريال ما احط فيها
نينجا سريع وكاش باك لكن سلملي على خدمة العملاء التعبانه",Sat Aug 23 10:28:46 +0000 2025,0,0,1
1959199467095371962,@Nader12Cc,@HungerStation ممكن تردون على الخاص,Sat Aug 23 10:22:07 +0000 2025,0,0,0
1959199158759227867,@AZ7_10,@iMohammedChe @HungerStation انقلوا الدوري قسم بتصيرو افضل,Sat Aug 23 10:20:54 +0000 2025,0,0,1
1959193904227766726,@HungerStation,"عرض الأساطير 
اشترك في هنقرستيشن بلس ولك 4 شهور اشتراك مجاني في سبوتيفاي بريميوم 🎧",Sat Aug 23 10:00:01 +0000 2025,1,12,45
1959191110258930148,@al199ma,"@HungerStation 

خاصصصص",Sat Aug 23 09:48:55 +0000 2025,0,0,1
1959181951920693676,@Asem1010as,"100 ريال رصيد هدية مجاني 🤍
هنقرستيشن

وبالعافيه 【   JMEK3D     ] 🤩

لازم حساب جديد اول ماتدخل الرقم تجيك خانه ادخل الكوبون وتطلب من 30 وفوق تجيك 100 اول مرة كاش باك بعد ساعتين مقسمه على 4 طلبات..؛ https://t.co/W0VNm5isDG",Sat Aug 23 09:12:31 +0000 2025,5,5,0
1959180594723672473,@Mayar3311,@HungerStation الرفايه لو تخفظو من اسعاركم المرتفعه ع المطاعم وتوصيل👍🏻,Sat Aug 23 09:07:08 +0000 2025,0,0,0
1959166769039299049,@callmepretty15,"@cpaksa @HungerStation 

ممكن احد يشرح ايش سالفة رسوم الخدمه هذي ؟ وهل هي مخالفة ؟ https://t.co/onOAtLsJS0",Sat Aug 23 08:12:11 +0000 2025,0,0,1
1959120743041466708,@wxyz694491,"#ادعوا_للشاب_عبدالرحمن_القثامي
أحصل على 100 ريال في محفظتك بعد أول طلب لك (بقيمة 20 ريال أو أكثر) بيجيك أول 20 ريال خلال ساعتين وبعدها بيجيك الـ 80 ريال الباقية مقسمة على 4 طلبات 🤩، حمّل تطبيق هنقرستيشن  https://t.co/9Eb7yhehtx واطلب باستخدام رمزي الترويجي  💛
@2GYK5RH",Sat Aug 23 05:09:18 +0000 2025,0,0,0
1959120694836441248,@wxyz694491,"#اعلان_هشتاق_ترند_o5б32б8б79

ضأحصل على 100 ريال في محفظتك بعد أول طلب لك (بقيمة 20 ريال أو أكثر) بيجيك أول 20 ريال خلال ساعتين وبعدها بيجيك الـ 80 ريال الباقية مقسمة على 4 طلبات 🤩، حمّل تطبيق هنقرستيشن  https://t.co/9Eb7yhehtx واطلب باستخدام رمزي الترويجي  💛
@2GYK5RH",Sat Aug 23 05:09:07 +0000 2025,0,0,0
1959119881451831358,@Ana5lod,@HungerStation تـــــــــــم,Sat Aug 23 05:05:53 +0000 2025,0,0,0
1959117997009739785,@iiio2323,@HungerStation تم عدم الاهتمام بالرد رد اي كلام لم يتم اتخاذ أي اجراء الحمد لله انه في مليون تطبيق توصيل غيركم https://t.co/lhcMIttLot,Sat Aug 23 04:58:23 +0000 2025,0,0,0
1959113962903007554,@iiio2323,@HungerStation @cpaksa عندما يضيف تطبيق التوصيل مطعم مجهول ليس له اي له اي موقع لمكانه في قوقل ماب ولا اي معلومات او بيانات في تطبيقات التواصل الإجتماعي ولا حتى في محرك البحث وانا طلبت من المطعم عن طريق تطبيق توصيل المطاعم هذا و تسممت هل يوجد مواد في النظام تخالف هذا الامر؟,Sat Aug 23 04:42:21 +0000 2025,0,0,1
1959111458215612859,@in_3340,@m__990x @HungerStation انا كملت عشره ايام ابشرك وعيو يرجعونها 😢🥹,Sat Aug 23 04:32:24 +0000 2025,0,0,1
1959109849221849265,@L8d__,"واحد من اسباب طفرتي 
-ناسية الغي اشتراك هنقرستيشن ثلاث شهور",Sat Aug 23 04:26:01 +0000 2025,0,0,0
1959103960268120445,@bc_f_,@HungerStation الخاص بتردون بنفس الرد سياسه شركه انا متضرره ووضحت المشكله,Sat Aug 23 04:02:37 +0000 2025,0,0,0
1959103550182597011,@bc_f_,"@HungerStation 
تم الطلب من خلالك عبر التطبيق ووصلني الاكل بحاله لايمكن الاكل منتهي الصلاحيه ولون البيض اخضر والفلافل زي الحجر تواصلت مع الدعم وذكر انه لا يمكن المساعده فقط تعويض رمزي هذا اسلوب يتم التعامل مع عميل متضرر الاكل لا يمكن اكله فقط طلبت استرداد للمبلغ لاني لم استفيد https://t.co/QBjJ4wdehK",Sat Aug 23 04:00:59 +0000 2025,0,0,1
1959100600500563973,@iiio2323,@HungerStation اي شخص يرى تعليقي ينتبه  اذا كنت تفكر تطلب عن طريق هنقرستيشن انا طلبت من مطعم وتسممت منه وطلع مطعم مجهول ماله موقع في قوقل ماب ولا اي بيانات او معلومات في محرك البحث حيث انه أضيف مطعم مجهول للتطبيق كما هو واضح من رد الموظف انه هنجرستيشن لا تهتم لاكن سيتم إبلاغ الجهات المختصة https://t.co/iibsktLhTh,Sat Aug 23 03:49:16 +0000 2025,0,0,0
1959100415246533077,@ijk_kj,@HungerStation اتمنى احد يشوف حل للمهزله اللي قاعده تصير ساعتين مماطله ليه؟ اتمنى احد يرد علينا,Sat Aug 23 03:48:31 +0000 2025,0,0,0
1959097959380898183,@iiio2323,@HungerStation طيب,Sat Aug 23 03:38:46 +0000 2025,0,0,0
1959094921744327085,@iiio2323,"@HungerStation بالامس طلبت من مطعم شاورما موجود في تطبيقكم  وعند وصوله قمت بتقيمه ب5 نجمات والمفاجأه سبب لي تسمم والمفاجأة الاكبر انه هذا المطعم مجهول حيث لايوجد له موقع في قوقل ماب ولا اي بيانات في محرك البحث من المسؤول عن اضافة مطعم مجهول للتطبيق
لن اثق فيكم مره اخرى أليست هذه مخالفه صريحه؟ https://t.co/83WdqPNJXT",Sat Aug 23 03:26:42 +0000 2025,0,0,1
1959092260198350930,@ijk_kj,@HungerStation آتمنى تفيدني بالخاص لنك محد يرد علينا,Sat Aug 23 03:16:07 +0000 2025,0,0,0
1959091584328208542,@r_h2ii,@Jdrrno هذه اسويها وانا مطفره باقي الايام اطلب من هنقرستيشن,Sat Aug 23 03:13:26 +0000 2025,0,0,0
1959090017722101842,@ijk_kj,@HungerStation يعني لا خدمه العملاء في التطبيق ولا هنا يفهمون ولا يعرفون يتعاملون معنا زي البشر يعني مندوب يسوي اني استلمت الطلب منه الساعه 4:39 واطلع برى م القى طلبي وفوقها حاط الطلب في مكان ثاني وانا كاتب له بشات كلشي ودق علي وشرحت له البيت وفوقها ينزل الطلب ولا اخذته الا٥:٢٣,Sat Aug 23 03:07:13 +0000 2025,0,0,0
1959080817675653148,@ii__ew,بنات الجامعه مسوين قروب للي يبغون يطلبون سوا ويقطون في التوصيل لاننا في الديره مافي هنقرستيشن ونينجا اكيد بنقط سوا دام التوصيل باربعين ريال,Sat Aug 23 02:30:39 +0000 2025,0,0,1
1959041263509868694,@Nezu07,@HungerStation يعني اكلمكم خاص وبالنهاية ما تفيدوني يعني حرام فوق ما انكم حاطين شي بالتطبيق والطلب شي ثاني الي وصلني تقعدو تصرفو الناس ولا تساعدو وقلتلكم خدو طلبكم ما تبغو تاخدوا ولا ترجعو فلوسي ايش النصب ع العالم الي يصير ذا حرام والله,Fri Aug 22 23:53:29 +0000 2025,0,0,0
1959039214005190923,@gdiye13,"من يعرف حل مشكله هنقرستين. شحنت ١٠٠ ريال من اليوم وغيرت رقمي وللحين مانحلت كيف الطريقه علموني. 💔💔💔💔 كل ماطلب يجي كذا لي وش الحل 

@HungerStation https://t.co/v82T0tcbJP",Fri Aug 22 23:45:20 +0000 2025,0,1,0
1959037392846741614,@Nezu07,@HungerStation السلام عليكم طالبة من عندكم طلب وجاني عكس الي طالبته اكلم المطعم يقولي الطلب عنا كذا الخطأ من هنقرستيشن اقلكم تعالو شيلو طلبكم ما تردو وتلغو التذكرة الي رافعتها ايش الحل معكم يعني,Fri Aug 22 23:38:06 +0000 2025,0,0,1
1959035660288831864,@LostPointNspace,@HungerStation تم التواصل بانتظار ردكم,Fri Aug 22 23:31:13 +0000 2025,0,0,0
1959034200142602675,@LostPointNspace,"@HungerStation طالبه بيتزا ووصلني البوكس مفتوح و""مشقوق"" الستكر والبيتزا من النص طايحه حشوتها كنها مدعوسه غير انها باردة والطلب متأخر
وآخر شيء تقولون نعوضك عن جودة الطلب؟
معليش حبايبي أنا دافعة على الصنف زيادة على قيمته بالمطعم ترجعون لي قيمة بيتزتي يكفي نكدتوا علي عشاي",Fri Aug 22 23:25:25 +0000 2025,0,0,1
1959033199499022578,@KSAKINNGK,@HungerStation ذكاء صناعي بعد هههههههههه,Fri Aug 22 23:21:26 +0000 2025,0,1,0
1959032908951265714,@KSAKINNGK,@HungerStation تطبيق بحريني معفن انتهازي,Fri Aug 22 23:20:17 +0000 2025,0,0,0
1959032539810599252,@KSAKINNGK,@HungerStation لاحول كل الناس تشتكي من هنقرستيشن اعوذ بالله وش هالتطبيق اللي يفشل,Fri Aug 22 23:18:49 +0000 2025,0,1,1
1959029648878444892,@h89682,"@HungerStation بذور التفاح

.

.

.

@ragd413
.

.

#هنقرستيشن 
#قبل_الكل

اللهُمّ النصيب الجميل من كل شيء.",Fri Aug 22 23:07:19 +0000 2025,0,2,0
1959029449854238900,@h89682,"@HungerStation بذور التفاح

.

.

.

@ragd413
.

.

#هنقرستيشن 
#قبل_الكل

⭐💜⭐💜⭐💜⭐💜⭐",Fri Aug 22 23:06:32 +0000 2025,0,2,0
1959029368912568808,@h89682,"@HungerStation بذور التفاح

.

.

.
@umfaisal57
.

.

#هنقرستيشن 
#قبل_الكل",Fri Aug 22 23:06:13 +0000 2025,0,2,0
1959022660673003678,@AYATGOAT,@Jdrrno افر عليها كلها وارجع ل هنقرستيشن حتى والتوصيل غالي لان مندوبهم اسرع شي,Fri Aug 22 22:39:33 +0000 2025,0,0,0
1959017385354227765,@11_turki,@1iiliil_ في هنقرستيشن ارخص,Fri Aug 22 22:18:36 +0000 2025,0,0,0
1959016979781628285,@M_B_H___,@HungerStation اتمنى تعلمون سواقين توصيل الطلبات ان التجاوز من اليمين غلط,Fri Aug 22 22:16:59 +0000 2025,0,0,0
1959016039414685911,@PlasmXx,@ra9ra99 واضح انها تطلب من هنقرستيشن,Fri Aug 22 22:13:15 +0000 2025,0,0,1
1959015732412653604,@RubaAlharbix,"احب كيتا واكره هنقرستيشن بس انحديت عليهم تاركتهم من سنتين اتمنى تغيروا عشان ما اغص بلقمتي 🌝

حبيت انهم حطو خدمات مثل كيتا ورتبوا التطبيق بنفس المميزات باقي تقييم التوصيل اذا سريع او لا https://t.co/IPE1PTZUeV",Fri Aug 22 22:12:02 +0000 2025,0,0,0
1959011578344583534,@KSAoffers0,"للمستخدم الجديد الخطوات:

1️⃣حمل هنقرستيشن
2️⃣سجل في التطبيق برقم الجوال الجديد في جوال جديد
3️⃣اضف طلب بقيمه 40 ريال واكثر واضف البطاقه البنكيه لم تستخدم في هنقرستيشن ثم ادخل الكود قبل الدفع

اضغط لنسخ
 "" @WCKB8ZZ ""

4️⃣راح يوصل لك إجمالي 180 ريال كمكافآت",Fri Aug 22 21:55:31 +0000 2025,0,1,1
1959011268825600349,@hdhjnsnjd,@HungerStation @om_joe_2018 كيف اتواصل معكم,Fri Aug 22 21:54:17 +0000 2025,0,0,1
1958971233699340722,@weeas98,"السلام عليكم
طلبت عن طريق تطبيق هنقرستيشن وتم الغاء الطلب بسبب ان المكان الذي قمت بالطلب منه مغلق ولكن غير محدث عبر التطبيق و تم دفع قيمة الطلب وفي الاخير وصلتي رساله بارجاع المبلغ ومضى اكثر من ٢٤ ساعه ولم يرجع المبلغ
@MCgovSA @HungerStation",Fri Aug 22 19:15:12 +0000 2025,0,0,2
1958971178288050535,@TheOneGodwithin,"@HungerStation 
عندما تطلب بيتزا مكونة من صنفين ، تطلب بيتزا كاملة الصنفين مكوناتها . 

عندما لا يضع إلا صنف و يتغافل عن صنف ، تعني ان استلم بيتزا ناقصة نص المكونات . لا يكمل بجزء
لم اطلب الاناناس عطبق جانبي متصل أعوض عن غيابه بقيمته ، طلبت بيتزا مكونة من طماطم و اناناس 

غياب نص https://t.co/zoI75yi1xk",Fri Aug 22 19:14:59 +0000 2025,0,0,0
1958971084486652036,@Hanan798,@HungerStation خدمة عملاء زي الزفت يعرفو يحسبو المبلغ بس ما يعرفو يسولك الخدمة الي انتي دافعة عليها ٣اسابيع اجري وراكم خلصت مده الاشتراك وهوا ما اتفعل!!!!,Fri Aug 22 19:14:37 +0000 2025,0,0,0
1958970577152012636,@w78973,@HungerStation @lolo2018 تم,Fri Aug 22 19:12:36 +0000 2025,0,1,0
1958970526409597185,@w78973,"@HungerStation بذور التفاح

🍎🍎🍎🍎🍎🍎🍎🍎

#هنقرستيشن #قبل_الكل ..
@LoLo2018",Fri Aug 22 19:12:24 +0000 2025,0,1,1
1958968217231401447,@0jm57,@HungerStation تم,Fri Aug 22 19:03:13 +0000 2025,0,0,0
1958967720361566585,@0jm57,@HungerStation لو سمحت انا حطيت الدفع لاحقا هل المقصد اذا وصل الطلب او لاحقا بعد ايام مثلا,Fri Aug 22 19:01:15 +0000 2025,0,0,2
1958966470811295973,@W80Y0ec,@HungerStation طيب ردوا !,Fri Aug 22 18:56:17 +0000 2025,0,0,0
1958966121001804033,@only1da_,@HungerStation شوفو الخاص,Fri Aug 22 18:54:53 +0000 2025,0,0,0
1958965949106720964,@W80Y0ec,@HungerStation ما افهم فعلًا ما افهم !!!! https://t.co/g2QHITKWmf,Fri Aug 22 18:54:12 +0000 2025,0,0,1
1958964615519346798,@abu_thamer86,"@HungerStation بذور التفاح

.

.

.
@umfaisal57
.

.

#هنقرستيشن 
#قبل_الكل

يارب بشرني بما يسرني 💙❄",Fri Aug 22 18:48:54 +0000 2025,0,4,0
1958964407565697094,@abu_thamer86,"@HungerStation بذور التفاح

.

.

.
@umfaisal57
.

.

#هنقرستيشن 
#قبل_الكل",Fri Aug 22 18:48:05 +0000 2025,0,3,0
1958961071764406494,@h9acc,"طلبته من هنقرستيشن واتصلوا علي قالوا خلصت الكميه…..
طيب يحزن مرا خلواا لي شوي🫩",Fri Aug 22 18:34:49 +0000 2025,0,1,0
1958956403986768338,@rasha1422S,@HungerStation ليش مافي رد ؟؟؟؟,Fri Aug 22 18:16:17 +0000 2025,0,0,1
1958948772387709278,@mabroka0895,"كل عام وانتم بخير👇
مسترمندوب 🍒Es1 🍒
مرسول🍭🍭🍭🍭
جاهز🍄🍄🍄🍄🍄
هنقرستيشن🍫🍫🍫🍫
#yks2025 
#هدير_عبد_الرزاق 
#KARMA https://t.co/794hRPenu4",Fri Aug 22 17:45:57 +0000 2025,8,9,0
1958944370951905537,@nawaf_fahd00,"@HungerStation بذور التفاح 

#هنقر_ستيشن #قبل_الكل",Fri Aug 22 17:28:28 +0000 2025,0,0,0
1958936115928310033,@almaha_kdm,@HungerStation لم يتم حل المشكله ممكن الرد على الخاص,Fri Aug 22 16:55:39 +0000 2025,0,0,0
1958317283505221952,@TalBwd43375,@HungerStation https://t.co/tHicy7WOQ0,Wed Aug 20 23:56:38 +0000 2025,0,0,0
1958316821846646865,@TalBwd43375,@HungerStation سرقني حسيبي الله ونعم الوكيل,Wed Aug 20 23:54:48 +0000 2025,0,0,0
1958315509679636748,@_maryam_80,"@HungerStation بذور التفاح ☑️

@mha27a 
#قبل_الكل
#هنقرستيشن",Wed Aug 20 23:49:35 +0000 2025,0,0,0
1958310727040528581,@Vllion_,@HungerStation @vill_22v https://t.co/1oAWnVdkgo,Wed Aug 20 23:30:35 +0000 2025,0,0,0
1958310562213072941,@Rrffa0,@TRND__KSA @HungerStation,Wed Aug 20 23:29:56 +0000 2025,0,0,0
1958309907477790720,@vill_22v,@HungerStation @Vllion_ https://t.co/q7RtkZaI6R,Wed Aug 20 23:27:20 +0000 2025,0,0,0
1958308750223159354,@m__990x,@HungerStation ماتردددون بالخاص ليه تقولون تواصلي خاص !!,Wed Aug 20 23:22:44 +0000 2025,0,0,0
1958307723071623539,@a7ariri,"@HungerStation مشغلين ناس ماعندهم اخلاق ولا يعرفو انجليزي؟؟؟
خدمة عملاء مايعرف الفرق بين Cheese وبين sweet mustard؟؟؟ 
وفوق ذا يقفل المحادثة في وجهي وانا اكلمه!!!
@MCgovSA",Wed Aug 20 23:18:39 +0000 2025,0,0,1
1958307107788165589,@Vllion_,@HungerStation https://t.co/5BhfdPA7nu,Wed Aug 20 23:16:12 +0000 2025,0,0,0
1958303562942845060,@i7oop,"@JahezApp يازين هنقرستيشن @HungerStation 
لو صارت مشكلة يعوضونك ويعطونك الطلب ويعتذرون ويحافظون على العميل 
--
جاهز اي مشكلة يحسبها مديونية وياخذون الطلب لهم ولا حتى تقدير للبرايم تحبون تأكلون حرام خافوا من الله ،",Wed Aug 20 23:02:07 +0000 2025,0,0,0
1958302991112397154,@rno395,"@HungerStation بذور التفاح ✅.

#هنقرستيشن #قبل_الكل",Wed Aug 20 22:59:51 +0000 2025,0,0,0
1958302793464176746,@xred_wateen,"@HungerStation بذور التفاح 

يارب سخر لي ❤️

#هنقر_ستيشن #قبل_الكل

@hissa71830450",Wed Aug 20 22:59:04 +0000 2025,0,0,0
1958302587544912166,@rnd230,"@HungerStation بذور التفاح ✅.

#هنقرستيشن #قبل_الكل",Wed Aug 20 22:58:15 +0000 2025,0,0,0
1958301522627875005,@ya3atabe,@HungerStation ليش ياهنقر تزودو مبلغ طلبات تحدي المطاعم والمتاجر من 30 ريال الى 50 ريال .. للاسف سقط جسركم,Wed Aug 20 22:54:01 +0000 2025,0,0,0
1958300783914397984,@w78973,"@HungerStation بذور التفاح

.

.

.
@umfaisal57
.

.

#هنقرستيشن 
#قبل_الكل

💐💐💐💐💐💐💐💐💐💐",Wed Aug 20 22:51:05 +0000 2025,0,1,0
1958300741434573276,@w78973,"@HungerStation بذور التفاح

.

.

.
@umfaisal57
.

.

#هنقرستيشن 
#قبل_الكل",Wed Aug 20 22:50:54 +0000 2025,0,1,0
1958291378833637780,@shima90a,"@HungerStation بذور التفاح ✅.

#هنقرستيشن #قبل_الكل",Wed Aug 20 22:13:42 +0000 2025,0,0,0
1958289432953401673,@shmem_22,"@HungerStation بذور التفاح ✅.

#هنقرستيشن #قبل_الكل",Wed Aug 20 22:05:58 +0000 2025,0,0,0
1958289076706324555,@AmnhWay9909,@HungerStation ولله انهم  نصايين انا تعبت منهم دايم ينصبون علي وارجع اطلب منهم طبيعي اليوم خذو فلوسي ومو راضين يرجعون فلوسي  يلا. #,Wed Aug 20 22:04:33 +0000 2025,0,1,0
1958285696638300284,@_Abood51,"@HungerStation بذور التفاح
.
@daz5702 
#هنقرستيشن #قبل_الكل",Wed Aug 20 21:51:07 +0000 2025,0,0,0
1958285067320774963,@AmnhWay9909,@HungerStation كذابين وحرمينن م انصحكم تشترون من عندهم انا طلبت وانا طلبت وصارلي ظرف وما استلمت الطلب م رضيو يرجعون مبلغي,Wed Aug 20 21:48:37 +0000 2025,0,0,0
1958284477899092343,@AmnhWay9909,@HungerStation حسبي الله عليهم م رجعو مبلغي,Wed Aug 20 21:46:17 +0000 2025,0,0,0
1958284148914651274,@fashionmekup,"نازل خصىم قوي على مويا اوسكا في العثيم 6 علب لتر و نص بـ 4 ريال 🛑🛑، 

ما ادري لو نفس العرض في الفرع بس انا طلبتها من هنقرستيشن 🛒 https://t.co/0R5B8ZhmIe",Wed Aug 20 21:44:58 +0000 2025,0,1,0
1958283641127408060,@Canslo2025,إذا تبغى رصيد 100﷼ في هنقرستيشن راسلني على هذا الرقم 0550973706 و بعطيك الطريقة الطريقة مجانية,Wed Aug 20 21:42:57 +0000 2025,1,2,0
1958283087520907554,@4mwcl,@HungerStation اقولهم غالط بالطلب وفيه ناقص ما وصل جايب بداله طلب خطا ولا تم تعويضي بشي؟؟؟ https://t.co/P3kNutedb7,Wed Aug 20 21:40:45 +0000 2025,0,0,1
1958282481494282448,@basim_boubshait,@HungerStation @HungerStation  طلبت من هنقرستيشن في الرياض وتم استلام المبلغ. وتم إلغاء الطلب واختفاءه من الموقع؟؟؟؟؟,Wed Aug 20 21:38:21 +0000 2025,0,0,0
1958282109975478639,@mansoor_sa2,@HungerStation خاطري طاب منكم معاد لي في هواكم شف,Wed Aug 20 21:36:52 +0000 2025,0,0,0
1958281932837470622,@_HappySama,@HungerStation الرجاء الرد خاص,Wed Aug 20 21:36:10 +0000 2025,0,0,0
1958281490023743905,@mansoor_sa2,@HungerStation هنقرستيشن اسم على غير مسمى طلب ويجيبه ثلج,Wed Aug 20 21:34:24 +0000 2025,0,0,1
1958281440396722454,@m__990x,@HungerStation ترا بهذلتوني خلااااااصصصص !! حلولي المشكله وخلصوني وشذا الاستهتار,Wed Aug 20 21:34:13 +0000 2025,0,0,1
1958281113668927922,@eks122,"@HungerStation بذور التفاح 🍏🍎

@googita_1411 

#هنقرستيشن #قبل_الكل
@HungerStation https://t.co/lg6bHHchk1",Wed Aug 20 21:32:55 +0000 2025,0,0,0
1958279258335514721,@x_lik1,@HungerStation قبل شوي طلبت وجاني الطلب خاطئ مو زي الي وصلني!!!!,Wed Aug 20 21:25:32 +0000 2025,0,0,1
1958278644906054043,@gjehan,@HungerStation ايش رقم التواصل معاكم.. الفلوس انسحبت من بطاقتي ومو محصله الطلب في التطبيق!!!,Wed Aug 20 21:23:06 +0000 2025,0,0,1
1958278096685240471,@basim_boubshait,@HungerStation  طلبت من هنقرستيشن في الرياض وتم استلام المبلغ. وتم إلغاء الطلب واختفاءه من الموقع؟؟؟؟؟,Wed Aug 20 21:20:55 +0000 2025,0,0,1
1958277762906796170,@kh60055185,"@HungerStation كيتا وبس .. 

https://t.co/ndxWa0CVpy",Wed Aug 20 21:19:36 +0000 2025,0,0,0
1958276276047011945,@n2022n33393,@HungerStation السلام عليكم عندي انا سعودي مندوب لديكم ذيبان هنقر حسابي طلعني واجي اسجل دخول يطلع يرجى تواصل مع دعم السابيقين ويش صاير https://t.co/Sx2BmkGPQ9,Wed Aug 20 21:13:41 +0000 2025,0,2,2
1958275443661910246,@4Sereen,@HungerStation شوفوا خاص,Wed Aug 20 21:10:23 +0000 2025,0,0,0
1958275014417092941,@3nnhh1,"@HungerStation بذور التفاح 

@e2ehh 

#هنقر_ستيشن #قبل_الكل",Wed Aug 20 21:08:41 +0000 2025,0,0,0
1958273893807869967,@doaahasan1212,"@HungerStation بذور التفاح
.
@naeemah_1411
#هنقرستيشن #قبل_الكل",Wed Aug 20 21:04:13 +0000 2025,0,0,0
1958272054983086440,@Wldbab10,"@HungerStation التقليد لا يضمن النجاح، بل قد يكون عائقًا له.. 
قلدتوا كيتا وللاسف خدمة العملاء عندكم جداً سيئة ، وتطبيقكم مافيه اي سلاسه .. عالعموم تجربه لن تتكرر ان شاء الله ..",Wed Aug 20 20:56:55 +0000 2025,0,0,0
1958270866845729148,@Noor15922938891,"كل عام وانتم بخير💮
مسترمندوب🍂💮 Ms3 🌸
مرسول🍃🍁🍁 🍁 
جاهز🍃🍁🌞🍁
هنقرستيشن🍳🍁
#bb27",Wed Aug 20 20:52:12 +0000 2025,0,0,0
1958270834675454143,@Noor15922938891,"كل عام وانتم بخير💮
مسترمندوب🍂💮 Ms3 🌸
مرسول🍃🍁🍁🍁 🍁
جاهز🍃🍁🌞🍁
هنقرستيشن🍳🍁
#bb27",Wed Aug 20 20:52:04 +0000 2025,0,0,0
1958270441358762279,@Noor15922938891,"كل عام وانتم بخير💮
مسترمندوب🍂💮 Ms3 🌸
مرسول🍃🍁🍁🍁 🍁 
جاهز🍃🍁🌞🍁
هنقرستيشن🍳🍁
#bb27",Wed Aug 20 20:50:30 +0000 2025,0,0,0
1958269606243496210,@BAN1A0,"@HungerStation بذور التفاح
الاكس عن المساحة

@bashiar11",Wed Aug 20 20:47:11 +0000 2025,0,0,0
1958267651786240223,@huda_had,"@HungerStation الاختلاف في بذور التفاح موجود في واحد وفي الثانية مونوحود

بذور التفاح

#هنقرستيشن #قبل_الكل

ان شاء الله اربح معاكم",Wed Aug 20 20:39:25 +0000 2025,0,0,0
1958267292372095482,@mes__114,"@HungerStation الاجابه
التفاح
.
@ans77_22",Wed Aug 20 20:38:00 +0000 2025,0,0,0
1958267112855884083,@3boodyx10,@Thhe_7 😂😂😂🏃🏃اسرع من هنقرستيشن🏃🏃,Wed Aug 20 20:37:17 +0000 2025,0,0,0
1958266940818133333,@duaaui,"@HungerStation بذور التفاح ✅

@SarahAhmed 

#هنقرستيشن #قبل_الكل",Wed Aug 20 20:36:36 +0000 2025,0,0,0
1958265221447115035,@fofo_f2200,@om_bnbon @TRND__KSA @HungerStation @HungerStation,Wed Aug 20 20:29:46 +0000 2025,0,1,0
1958261605692518805,@l7sic,@nothinginthew راسلني هنقرستيشن لو شنو😂😂😂 ما أعرفك ولا اعرفه اسطفلو,Wed Aug 20 20:15:24 +0000 2025,0,1,1
1958261100144910467,@ree30r,@om_bnbon @TRND__KSA @HungerStation يو هنقرستيشن ماضنيت يعطونك @HungerStation,Wed Aug 20 20:13:23 +0000 2025,0,1,0
1958259196291645629,@m__990x,@HungerStation قاعده اتواصل من الساعه ٦ المغرب ولا عطيتوني كلمة مفيده,Wed Aug 20 20:05:49 +0000 2025,0,0,0
1958257081502282082,@m__990x,@HungerStation رددددووو خاصصص زودوتها,Wed Aug 20 19:57:25 +0000 2025,0,0,1
1958256097170522549,@Xiz_66,"@HungerStation بذور التفاح

🍎🍎🍎🍎🍎🍎🍎🍎
@Cctt43
#هنقرستيشن #قبل_الكل",Wed Aug 20 19:53:30 +0000 2025,0,0,0
1958255551357358336,@mee00mee00,"@HungerStation @yoshiil0
التفاحه مختلفه",Wed Aug 20 19:51:20 +0000 2025,0,0,0
1958255343898952089,@om_bnbon,"@TRND__KSA هنقرستيشن
رصيد بالمحفضه ٢٠٠٠ ريال اقضي للبيت واكل الي بخاطري @HungerStation",Wed Aug 20 19:50:31 +0000 2025,0,4,2
1958255099651686605,@TalBwd43375,@HungerStation متى يعني https://t.co/ILPdXcJkwE,Wed Aug 20 19:49:33 +0000 2025,0,0,0
